task_id -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
3503 -- 1 -- 286 -- 0 -- 714 -- 9.222 -- 0 -- 2
3504 -- 1 -- 246 -- 0 -- 670 -- 24.679 -- 0 -- 2
3505 -- 1 -- 285 -- 0 -- 714 -- 8.478 -- 0 -- 2
3506 -- 1 -- 286 -- 0 -- 670 -- 12.004 -- 0 -- 2
3507 -- 1 -- 239 -- 0 -- 670 -- 11.575 -- 0 -- 2
3508 -- 1 -- 287 -- 0 -- 714 -- 5.351 -- 0 -- 2
3509 -- 1 -- 249 -- 0 -- 670 -- 12.419 -- 0 -- 2
3510 -- 1 -- 286 -- 0 -- 714 -- 8.723 -- 0 -- 2
3511 -- 1 -- 273 -- 0 -- 670 -- 12.926 -- 0 -- 2
3512 -- 1 -- 289 -- 0 -- 715 -- 8.906 -- 0 -- 2
3513 -- 1 -- 237 -- 0 -- 670 -- 14.93 -- 0 -- 2
3514 -- 1 -- 288 -- 0 -- 714 -- 10.278 -- 0 -- 2
3515 -- 1 -- 242 -- 0 -- 670 -- 13.898 -- 0 -- 2
3516 -- 1 -- 287 -- 0 -- 714 -- 8.867 -- 0 -- 2
3517 -- 1 -- 253 -- 0 -- 670 -- 20.133 -- 0 -- 2
3518 -- 1 -- 266 -- 0 -- 670 -- 22.542 -- 0 -- 2
3519 -- 1 -- 286 -- 0 -- 715 -- 14.965 -- 0 -- 2
3520 -- 1 -- 256 -- 0 -- 670 -- 23.64 -- 0 -- 2
3521 -- 1 -- 285 -- 0 -- 714 -- 5.117 -- 0 -- 2
3522 -- 1 -- 253 -- 0 -- 670 -- 24.006 -- 0 -- 2
3523 -- 1 -- 286 -- 0 -- 714 -- 9.331 -- 0 -- 2
3524 -- 1 -- 284 -- 0 -- 670 -- 28.71 -- 0 -- 2
3525 -- 1 -- 287 -- 0 -- 714 -- 5.209 -- 0 -- 2
3526 -- 1 -- 238 -- 0 -- 670 -- 20.117 -- 0 -- 2
3527 -- 1 -- 284 -- 0 -- 714 -- 9.554 -- 0 -- 2
3528 -- 1 -- 284 -- 0 -- 670 -- 22.671 -- 0 -- 2
3529 -- 1 -- 247 -- 0 -- 670 -- 20.486 -- 0 -- 2
3530 -- 1 -- 273 -- 0 -- 670 -- 20.517 -- 0 -- 2
3531 -- 1 -- 291 -- 0 -- 715 -- 8.713 -- 0 -- 2
3532 -- 1 -- 252 -- 0 -- 670 -- 24.957 -- 0 -- 2
3533 -- 1 -- 288 -- 0 -- 714 -- 5.03 -- 0 -- 2
3534 -- 1 -- 255 -- 0 -- 670 -- 20.464 -- 0 -- 2
3535 -- 1 -- 286 -- 0 -- 714 -- 8.657 -- 0 -- 2
3536 -- 1 -- 275 -- 0 -- 670 -- 23.052 -- 0 -- 2
3537 -- 1 -- 286 -- 0 -- 715 -- 14.188 -- 0 -- 2
3538 -- 1 -- 263 -- 0 -- 670 -- 14.418 -- 0 -- 2
3539 -- 1 -- 285 -- 0 -- 715 -- 8.708 -- 0 -- 2
3540 -- 1 -- 286 -- 0 -- 670 -- 29.292 -- 0 -- 2
3541 -- 1 -- 249 -- 0 -- 670 -- 14.778 -- 0 -- 2
3542 -- 1 -- 286 -- 0 -- 715 -- 10.266 -- 0 -- 2
3543 -- 1 -- 236 -- 0 -- 670 -- 18.65 -- 0 -- 2
3544 -- 1 -- 286 -- 0 -- 714 -- 5.473 -- 0 -- 2
3545 -- 1 -- 252 -- 0 -- 670 -- 19.718 -- 0 -- 2
3546 -- 1 -- 285 -- 0 -- 715 -- 8.365 -- 0 -- 2
3547 -- 1 -- 279 -- 0 -- 670 -- 15.43 -- 0 -- 2
3548 -- 1 -- 287 -- 0 -- 715 -- 10.211 -- 0 -- 2
3549 -- 1 -- 242 -- 0 -- 670 -- 11.91 -- 0 -- 2
3550 -- 1 -- 287 -- 0 -- 714 -- 10.375 -- 0 -- 2
3551 -- 1 -- 279 -- 0 -- 670 -- 12.51 -- 0 -- 2
3552 -- 1 -- 253 -- 0 -- 670 -- 15.458 -- 0 -- 2
3553 -- 1 -- 291 -- 0 -- 715 -- 8.451 -- 0 -- 2
3554 -- 1 -- 243 -- 0 -- 670 -- 11.337 -- 0 -- 2
3555 -- 1 -- 286 -- 0 -- 715 -- 8.537 -- 0 -- 2
3556 -- 1 -- 254 -- 0 -- 670 -- 15.462 -- 0 -- 2
3557 -- 1 -- 268 -- 0 -- 714 -- 9.602 -- 0 -- 2
3558 -- 1 -- 289 -- 0 -- 670 -- 27.206 -- 0 -- 2
3559 -- 1 -- 284 -- 0 -- 715 -- 9.615 -- 0 -- 2
3560 -- 1 -- 280 -- 0 -- 670 -- 20.955 -- 0 -- 2
3561 -- 1 -- 287 -- 0 -- 714 -- 14.839 -- 0 -- 2
3562 -- 1 -- 274 -- 0 -- 670 -- 12.312 -- 0 -- 2
3563 -- 1 -- 254 -- 0 -- 670 -- 27.222 -- 0 -- 2
3564 -- 1 -- 285 -- 0 -- 714 -- 5.214 -- 0 -- 2
3565 -- 1 -- 263 -- 0 -- 670 -- 23.371 -- 0 -- 2
3566 -- 1 -- 286 -- 0 -- 715 -- 5.016 -- 0 -- 2
3567 -- 1 -- 251 -- 0 -- 670 -- 28.034 -- 0 -- 2
3568 -- 1 -- 288 -- 0 -- 715 -- 7.269 -- 0 -- 2
3569 -- 1 -- 283 -- 0 -- 670 -- 14.395 -- 0 -- 2
3570 -- 1 -- 288 -- 0 -- 715 -- 8.648 -- 0 -- 2
3571 -- 1 -- 281 -- 0 -- 670 -- 15.887 -- 0 -- 2
3572 -- 1 -- 267 -- 0 -- 715 -- 9.113 -- 0 -- 2
3573 -- 1 -- 246 -- 0 -- 670 -- 14.895 -- 0 -- 2
3574 -- 1 -- 262 -- 0 -- 670 -- 27.259 -- 0 -- 2
3575 -- 1 -- 284 -- 0 -- 715 -- 10.166 -- 0 -- 2
3576 -- 1 -- 279 -- 0 -- 670 -- 26.587 -- 0 -- 2
3577 -- 1 -- 284 -- 0 -- 715 -- 8.761 -- 0 -- 2
3578 -- 1 -- 251 -- 0 -- 670 -- 24.618 -- 0 -- 2
3579 -- 1 -- 283 -- 0 -- 715 -- 9.055 -- 0 -- 2
3580 -- 1 -- 253 -- 0 -- 670 -- 25.694 -- 0 -- 2
3581 -- 1 -- 246 -- 0 -- 715 -- 9.377 -- 0 -- 2
3582 -- 1 -- 248 -- 0 -- 670 -- 24.578 -- 0 -- 2
3583 -- 1 -- 284 -- 0 -- 715 -- 10.365 -- 0 -- 2
3584 -- 1 -- 253 -- 0 -- 670 -- 20.908 -- 0 -- 2
3585 -- 1 -- 258 -- 0 -- 670 -- 12.903 -- 0 -- 2
3586 -- 1 -- 287 -- 0 -- 714 -- 5.353 -- 0 -- 2
3587 -- 1 -- 265 -- 0 -- 670 -- 11.251 -- 0 -- 2
3588 -- 1 -- 287 -- 0 -- 715 -- 4.764 -- 0 -- 2
3589 -- 1 -- 243 -- 0 -- 670 -- 11.76 -- 0 -- 2
3590 -- 1 -- 287 -- 0 -- 715 -- 4.922 -- 0 -- 2
3591 -- 1 -- 253 -- 0 -- 670 -- 14.583 -- 0 -- 2
3592 -- 1 -- 287 -- 0 -- 714 -- 8.641 -- 0 -- 2
3593 -- 1 -- 281 -- 0 -- 670 -- 22.283 -- 0 -- 2
3594 -- 1 -- 286 -- 0 -- 714 -- 8.533 -- 0 -- 2
3595 -- 1 -- 268 -- 0 -- 670 -- 12.566 -- 0 -- 2
3596 -- 1 -- 266 -- 0 -- 670 -- 15.659 -- 0 -- 2
3597 -- 1 -- 284 -- 0 -- 714 -- 8.842 -- 0 -- 2
3598 -- 1 -- 244 -- 0 -- 670 -- 13.9 -- 0 -- 2
3599 -- 1 -- 284 -- 0 -- 714 -- 8.4 -- 0 -- 2
3600 -- 1 -- 238 -- 0 -- 670 -- 12.423 -- 0 -- 2
3601 -- 1 -- 285 -- 0 -- 714 -- 10.391 -- 0 -- 2
3602 -- 1 -- 254 -- 0 -- 670 -- 20.969 -- 0 -- 2
3603 -- 1 -- 286 -- 0 -- 714 -- 9.792 -- 0 -- 2
3604 -- 1 -- 248 -- 0 -- 670 -- 23.298 -- 0 -- 2
3605 -- 1 -- 288 -- 0 -- 714 -- 7.294 -- 0 -- 2
3606 -- 1 -- 287 -- 0 -- 670 -- 20.324 -- 0 -- 2
3607 -- 1 -- 256 -- 0 -- 670 -- 21.713 -- 0 -- 2
3608 -- 1 -- 286 -- 0 -- 714 -- 14.138 -- 0 -- 2
3609 -- 1 -- 253 -- 0 -- 670 -- 24.375 -- 0 -- 2
3610 -- 1 -- 286 -- 0 -- 714 -- 10.471 -- 0 -- 2
3611 -- 1 -- 239 -- 0 -- 670 -- 19.26 -- 0 -- 2
3612 -- 1 -- 291 -- 0 -- 715 -- 7.333 -- 0 -- 2
3613 -- 1 -- 254 -- 0 -- 670 -- 12.805 -- 0 -- 2
3614 -- 1 -- 286 -- 0 -- 714 -- 9.589 -- 0 -- 2
3615 -- 1 -- 255 -- 0 -- 670 -- 21.665 -- 0 -- 2
3616 -- 1 -- 291 -- 0 -- 714 -- 8.403 -- 0 -- 2
3617 -- 1 -- 288 -- 0 -- 670 -- 22.446 -- 0 -- 2
3618 -- 1 -- 249 -- 0 -- 670 -- 23.844 -- 0 -- 2
3619 -- 1 -- 285 -- 0 -- 715 -- 5.173 -- 0 -- 2
3620 -- 1 -- 244 -- 0 -- 670 -- 14.642 -- 0 -- 2
3621 -- 1 -- 286 -- 0 -- 714 -- 9.199 -- 0 -- 2
3622 -- 1 -- 283 -- 0 -- 670 -- 23.43 -- 0 -- 2
3623 -- 1 -- 285 -- 0 -- 715 -- 5.559 -- 0 -- 2
3624 -- 1 -- 284 -- 0 -- 670 -- 22.365 -- 0 -- 2
3625 -- 1 -- 287 -- 0 -- 714 -- 8.813 -- 0 -- 2
3626 -- 1 -- 289 -- 0 -- 670 -- 29.06 -- 0 -- 2
3627 -- 1 -- 284 -- 0 -- 714 -- 5.45 -- 0 -- 2
3628 -- 1 -- 272 -- 0 -- 670 -- 26.314 -- 0 -- 2
3629 -- 1 -- 244 -- 0 -- 670 -- 12.095 -- 0 -- 2
3630 -- 1 -- 285 -- 0 -- 714 -- 9.68 -- 0 -- 2
3631 -- 1 -- 246 -- 0 -- 670 -- 13.13 -- 0 -- 2
3632 -- 1 -- 285 -- 0 -- 714 -- 5.531 -- 0 -- 2
3633 -- 1 -- 262 -- 0 -- 670 -- 15.568 -- 0 -- 2
3634 -- 1 -- 247 -- 0 -- 715 -- 9.233 -- 0 -- 2
3635 -- 1 -- 243 -- 0 -- 670 -- 11.544 -- 0 -- 2
3636 -- 1 -- 284 -- 0 -- 714 -- 10.235 -- 0 -- 2
3637 -- 1 -- 242 -- 0 -- 670 -- 24.296 -- 0 -- 2
3638 -- 1 -- 287 -- 0 -- 714 -- 8.711 -- 0 -- 2
3639 -- 1 -- 280 -- 0 -- 670 -- 14.66 -- 0 -- 2
3640 -- 1 -- 238 -- 0 -- 670 -- 13.683 -- 0 -- 2
3641 -- 1 -- 289 -- 0 -- 670 -- 15.15 -- 0 -- 2
3642 -- 1 -- 284 -- 0 -- 715 -- 8.973 -- 0 -- 2
3643 -- 1 -- 260 -- 0 -- 670 -- 25.073 -- 0 -- 2
3644 -- 1 -- 285 -- 0 -- 715 -- 5.258 -- 0 -- 2
3645 -- 1 -- 287 -- 0 -- 670 -- 12.903 -- 0 -- 2
3646 -- 1 -- 286 -- 0 -- 714 -- 5.333 -- 0 -- 2
3647 -- 1 -- 277 -- 0 -- 670 -- 26.489 -- 0 -- 2
3648 -- 1 -- 286 -- 0 -- 714 -- 4.981 -- 0 -- 2
3649 -- 1 -- 237 -- 0 -- 670 -- 20.143 -- 0 -- 2
3650 -- 1 -- 284 -- 0 -- 715 -- 8.997 -- 0 -- 2
3651 -- 1 -- 238 -- 0 -- 670 -- 22.861 -- 0 -- 2
3652 -- 1 -- 270 -- 0 -- 670 -- 26.371 -- 0 -- 2
3653 -- 1 -- 286 -- 0 -- 715 -- 8.703 -- 0 -- 2
3654 -- 1 -- 262 -- 0 -- 670 -- 16.301 -- 0 -- 2
3655 -- 1 -- 287 -- 0 -- 715 -- 8.938 -- 0 -- 2
3656 -- 1 -- 251 -- 0 -- 670 -- 28.006 -- 0 -- 2
3657 -- 1 -- 287 -- 0 -- 714 -- 8.834 -- 0 -- 2
3658 -- 1 -- 282 -- 0 -- 670 -- 14.078 -- 0 -- 2
3659 -- 1 -- 287 -- 0 -- 715 -- 8.907 -- 0 -- 2
3660 -- 1 -- 248 -- 0 -- 670 -- 13.195 -- 0 -- 2
3661 -- 1 -- 285 -- 0 -- 715 -- 4.757 -- 0 -- 2
3662 -- 1 -- 260 -- 0 -- 670 -- 23.246 -- 0 -- 2
3663 -- 1 -- 237 -- 0 -- 670 -- 26.297 -- 0 -- 2
3664 -- 1 -- 288 -- 0 -- 715 -- 5.024 -- 0 -- 2
3665 -- 1 -- 283 -- 0 -- 670 -- 24.257 -- 0 -- 2
3666 -- 1 -- 287 -- 0 -- 715 -- 8.772 -- 0 -- 2
3667 -- 1 -- 254 -- 0 -- 670 -- 26.137 -- 0 -- 2
3668 -- 1 -- 287 -- 0 -- 715 -- 8.875 -- 0 -- 2
3669 -- 2 -- 269 -- 0 -- 670 -- 12.532 -- 0 -- 2
3670 -- 1 -- 289 -- 0 -- 715 -- 14.732 -- 0 -- 2
3671 -- 1 -- 250 -- 0 -- 670 -- 26.148 -- 0 -- 2
3672 -- 1 -- 285 -- 0 -- 714 -- 5.36 -- 0 -- 2
3673 -- 1 -- 244 -- 0 -- 670 -- 13.768 -- 0 -- 2
3674 -- 1 -- 250 -- 0 -- 670 -- 21.733 -- 0 -- 2
3675 -- 1 -- 287 -- 0 -- 715 -- 8.608 -- 0 -- 2
3676 -- 1 -- 277 -- 0 -- 670 -- 20.373 -- 0 -- 2
3677 -- 1 -- 284 -- 0 -- 715 -- 8.697 -- 0 -- 2
3678 -- 1 -- 246 -- 0 -- 670 -- 11.45 -- 0 -- 2
3679 -- 1 -- 284 -- 0 -- 714 -- 5.125 -- 0 -- 2
3680 -- 1 -- 261 -- 0 -- 670 -- 21.386 -- 0 -- 2
3681 -- 1 -- 287 -- 0 -- 715 -- 10.589 -- 0 -- 2
3682 -- 1 -- 232 -- 0 -- 670 -- 21.782 -- 0 -- 2
3683 -- 1 -- 288 -- 0 -- 715 -- 5.149 -- 0 -- 2
3684 -- 1 -- 243 -- 0 -- 670 -- 18.848 -- 0 -- 2
3685 -- 1 -- 273 -- 0 -- 670 -- 14.699 -- 0 -- 2
3686 -- 1 -- 284 -- 0 -- 715 -- 9.622 -- 0 -- 2
3687 -- 1 -- 279 -- 0 -- 670 -- 22.355 -- 0 -- 2
3688 -- 1 -- 279 -- 0 -- 715 -- 10.342 -- 0 -- 2
3689 -- 1 -- 252 -- 0 -- 670 -- 22.18 -- 0 -- 2
3690 -- 1 -- 285 -- 0 -- 715 -- 5.244 -- 0 -- 2
3691 -- 1 -- 248 -- 0 -- 670 -- 12.237 -- 0 -- 2
3692 -- 1 -- 285 -- 0 -- 714 -- 10.208 -- 0 -- 2
3693 -- 1 -- 278 -- 0 -- 670 -- 14.798 -- 0 -- 2
3694 -- 1 -- 286 -- 0 -- 715 -- 8.671 -- 0 -- 2
3695 -- 1 -- 282 -- 0 -- 670 -- 21.551 -- 0 -- 2
3696 -- 1 -- 241 -- 0 -- 670 -- 22.672 -- 0 -- 2
3697 -- 1 -- 288 -- 0 -- 715 -- 10.295 -- 0 -- 2
3698 -- 1 -- 280 -- 0 -- 670 -- 15.165 -- 0 -- 2
3699 -- 1 -- 284 -- 0 -- 715 -- 10.336 -- 0 -- 2
3700 -- 1 -- 284 -- 0 -- 670 -- 24.214 -- 0 -- 2
3701 -- 1 -- 286 -- 0 -- 714 -- 4.715 -- 0 -- 2
3702 -- 1 -- 278 -- 0 -- 670 -- 24.279 -- 0 -- 2
3703 -- 1 -- 287 -- 0 -- 715 -- 8.791 -- 0 -- 2
3704 -- 1 -- 267 -- 0 -- 670 -- 25.07 -- 0 -- 2
3705 -- 1 -- 284 -- 0 -- 714 -- 8.553 -- 0 -- 2
3706 -- 1 -- 241 -- 0 -- 670 -- 23.295 -- 0 -- 2
3707 -- 1 -- 235 -- 0 -- 670 -- 13.528 -- 0 -- 2
3708 -- 1 -- 294 -- 0 -- 714 -- 14.118 -- 0 -- 2
3709 -- 1 -- 246 -- 0 -- 670 -- 13.532 -- 0 -- 2
3710 -- 1 -- 263 -- 0 -- 715 -- 9.303 -- 0 -- 2
3711 -- 1 -- 249 -- 0 -- 670 -- 12.455 -- 0 -- 2
3712 -- 1 -- 291 -- 0 -- 714 -- 10.265 -- 0 -- 2
3713 -- 1 -- 257 -- 0 -- 670 -- 17.386 -- 0 -- 2
3714 -- 1 -- 287 -- 0 -- 715 -- 7.302 -- 0 -- 2
3715 -- 1 -- 261 -- 0 -- 670 -- 11.936 -- 0 -- 2
3716 -- 1 -- 290 -- 0 -- 715 -- 14.133 -- 0 -- 2
3717 -- 1 -- 264 -- 0 -- 670 -- 13.324 -- 0 -- 2
3718 -- 1 -- 253 -- 0 -- 670 -- 12.24 -- 0 -- 2
3719 -- 1 -- 286 -- 0 -- 714 -- 8.65 -- 0 -- 2
3720 -- 1 -- 258 -- 0 -- 670 -- 21.245 -- 0 -- 2
3721 -- 1 -- 287 -- 0 -- 715 -- 8.998 -- 0 -- 2
3722 -- 1 -- 279 -- 0 -- 670 -- 31.667 -- 0 -- 2
3723 -- 1 -- 266 -- 0 -- 715 -- 9.459 -- 0 -- 2
3724 -- 1 -- 282 -- 0 -- 670 -- 27.549 -- 0 -- 2
3725 -- 1 -- 286 -- 0 -- 714 -- 8.748 -- 0 -- 2
3726 -- 1 -- 268 -- 0 -- 670 -- 13.414 -- 0 -- 2
3727 -- 1 -- 287 -- 0 -- 715 -- 8.472 -- 0 -- 2
3728 -- 1 -- 257 -- 0 -- 670 -- 11.851 -- 0 -- 2
3729 -- 1 -- 286 -- 0 -- 670 -- 26.528 -- 0 -- 2
3730 -- 1 -- 287 -- 0 -- 715 -- 8.748 -- 0 -- 2
3731 -- 1 -- 280 -- 0 -- 670 -- 25.017 -- 0 -- 2
3732 -- 1 -- 285 -- 0 -- 714 -- 8.675 -- 0 -- 2
3733 -- 1 -- 242 -- 0 -- 670 -- 15.312 -- 0 -- 2
3734 -- 1 -- 285 -- 0 -- 715 -- 5.036 -- 0 -- 2
3735 -- 1 -- 247 -- 0 -- 670 -- 19.278 -- 0 -- 2
3736 -- 1 -- 287 -- 0 -- 714 -- 5.127 -- 0 -- 2
3737 -- 1 -- 247 -- 0 -- 670 -- 15.444 -- 0 -- 2
3738 -- 1 -- 287 -- 0 -- 715 -- 8.94 -- 0 -- 2
3739 -- 1 -- 281 -- 0 -- 670 -- 19.918 -- 0 -- 2
3740 -- 1 -- 281 -- 0 -- 670 -- 24.008 -- 0 -- 2
3741 -- 1 -- 284 -- 0 -- 714 -- 5.281 -- 0 -- 2
3742 -- 1 -- 285 -- 0 -- 670 -- 26.312 -- 0 -- 2
3743 -- 1 -- 285 -- 0 -- 714 -- 5.358 -- 0 -- 2
3744 -- 1 -- 276 -- 0 -- 670 -- 29.331 -- 0 -- 2
3745 -- 1 -- 287 -- 0 -- 715 -- 7.347 -- 0 -- 2
3746 -- 1 -- 276 -- 0 -- 670 -- 21.272 -- 0 -- 2
3747 -- 1 -- 286 -- 0 -- 715 -- 10.254 -- 0 -- 2
3748 -- 1 -- 257 -- 0 -- 670 -- 13.945 -- 0 -- 2
3749 -- 1 -- 285 -- 0 -- 714 -- 9.511 -- 0 -- 2
3750 -- 1 -- 280 -- 0 -- 670 -- 13.807 -- 0 -- 2
3751 -- 1 -- 257 -- 0 -- 670 -- 15.765 -- 0 -- 2
3752 -- 1 -- 240 -- 0 -- 670 -- 25.22 -- 0 -- 2
3753 -- 1 -- 288 -- 0 -- 715 -- 5.497 -- 0 -- 2
3754 -- 1 -- 270 -- 0 -- 670 -- 14.153 -- 0 -- 2
3755 -- 1 -- 284 -- 0 -- 715 -- 9.019 -- 0 -- 2
3756 -- 1 -- 251 -- 0 -- 670 -- 12.63 -- 0 -- 2
3757 -- 1 -- 280 -- 0 -- 714 -- 8.769 -- 0 -- 2
3758 -- 1 -- 245 -- 0 -- 670 -- 21.567 -- 0 -- 2
3759 -- 1 -- 285 -- 0 -- 715 -- 4.862 -- 0 -- 2
3760 -- 1 -- 251 -- 0 -- 670 -- 21.267 -- 0 -- 2
3761 -- 1 -- 279 -- 0 -- 715 -- 8.743 -- 0 -- 2
3762 -- 1 -- 256 -- 0 -- 670 -- 26.132 -- 0 -- 2
3763 -- 1 -- 283 -- 0 -- 670 -- 28.052 -- 0 -- 2
3764 -- 1 -- 285 -- 0 -- 715 -- 5.207 -- 0 -- 2
3765 -- 1 -- 248 -- 0 -- 670 -- 23.532 -- 0 -- 2
3766 -- 1 -- 285 -- 0 -- 714 -- 8.862 -- 0 -- 2
3767 -- 1 -- 278 -- 0 -- 670 -- 21.706 -- 0 -- 2
3768 -- 1 -- 282 -- 0 -- 715 -- 11.203 -- 0 -- 2
3769 -- 1 -- 244 -- 0 -- 670 -- 14.853 -- 0 -- 2
3770 -- 1 -- 287 -- 0 -- 714 -- 5.238 -- 0 -- 2
3771 -- 1 -- 255 -- 0 -- 670 -- 27.593 -- 0 -- 2
3772 -- 1 -- 287 -- 0 -- 715 -- 8.99 -- 0 -- 2
3773 -- 1 -- 245 -- 0 -- 670 -- 13.166 -- 0 -- 2
3774 -- 1 -- 256 -- 0 -- 670 -- 19.642 -- 0 -- 2
3775 -- 1 -- 285 -- 0 -- 715 -- 10.441 -- 0 -- 2
3776 -- 1 -- 234 -- 0 -- 670 -- 21.923 -- 0 -- 2
3777 -- 1 -- 291 -- 0 -- 715 -- 8.489 -- 0 -- 2
3778 -- 1 -- 248 -- 0 -- 670 -- 19.046 -- 0 -- 2
3779 -- 1 -- 285 -- 0 -- 715 -- 10.027 -- 0 -- 2
3780 -- 1 -- 277 -- 0 -- 670 -- 21.926 -- 0 -- 2
3781 -- 1 -- 287 -- 0 -- 714 -- 8.329 -- 0 -- 2
3782 -- 1 -- 249 -- 0 -- 670 -- 14.771 -- 0 -- 2
3783 -- 1 -- 285 -- 0 -- 715 -- 4.928 -- 0 -- 2
3784 -- 1 -- 282 -- 0 -- 670 -- 15.749 -- 0 -- 2
3785 -- 1 -- 257 -- 0 -- 670 -- 13.741 -- 0 -- 2
3786 -- 1 -- 284 -- 0 -- 714 -- 4.769 -- 0 -- 2
3787 -- 1 -- 243 -- 0 -- 670 -- 11.522 -- 0 -- 2
3788 -- 1 -- 287 -- 0 -- 715 -- 5.015 -- 0 -- 2
3789 -- 1 -- 239 -- 0 -- 670 -- 14.553 -- 0 -- 2
3790 -- 1 -- 197 -- 0 -- 715 -- 10.653 -- 0 -- 2
3791 -- 1 -- 286 -- 0 -- 670 -- 12.427 -- 0 -- 2
3792 -- 1 -- 264 -- 0 -- 715 -- 9.094 -- 0 -- 2
3793 -- 1 -- 283 -- 0 -- 670 -- 13.088 -- 0 -- 2
3794 -- 1 -- 285 -- 0 -- 715 -- 5.416 -- 0 -- 2
3795 -- 1 -- 240 -- 0 -- 670 -- 21.672 -- 0 -- 2
3796 -- 2 -- 274 -- 0 -- 670 -- 13.437 -- 0 -- 2
3797 -- 1 -- 285 -- 0 -- 714 -- 5.345 -- 0 -- 2
3798 -- 1 -- 277 -- 0 -- 670 -- 15.855 -- 0 -- 2
3799 -- 1 -- 285 -- 0 -- 715 -- 4.876 -- 0 -- 2
3800 -- 1 -- 243 -- 0 -- 670 -- 20.452 -- 0 -- 2
3801 -- 1 -- 287 -- 0 -- 715 -- 5.091 -- 0 -- 2
3802 -- 1 -- 291 -- 0 -- 670 -- 25.417 -- 0 -- 2
3803 -- 1 -- 291 -- 0 -- 715 -- 5.207 -- 0 -- 2
3804 -- 1 -- 279 -- 0 -- 670 -- 20.962 -- 0 -- 2
3805 -- 1 -- 286 -- 0 -- 714 -- 10.231 -- 0 -- 2
3806 -- 1 -- 247 -- 0 -- 670 -- 11.524 -- 0 -- 2
3807 -- 1 -- 254 -- 0 -- 670 -- 11.605 -- 0 -- 2
3808 -- 1 -- 287 -- 0 -- 715 -- 8.699 -- 0 -- 2
3809 -- 1 -- 248 -- 0 -- 670 -- 13.785 -- 0 -- 2
3810 -- 1 -- 286 -- 0 -- 715 -- 8.842 -- 0 -- 2
3811 -- 1 -- 250 -- 0 -- 670 -- 14.697 -- 0 -- 2
3812 -- 1 -- 291 -- 0 -- 714 -- 4.851 -- 0 -- 2
3813 -- 1 -- 251 -- 0 -- 670 -- 16.848 -- 0 -- 2
3814 -- 1 -- 284 -- 0 -- 714 -- 5.389 -- 0 -- 2
3815 -- 1 -- 254 -- 0 -- 670 -- 25.77 -- 0 -- 2
3816 -- 1 -- 285 -- 0 -- 714 -- 5.377 -- 0 -- 2
3817 -- 1 -- 236 -- 0 -- 670 -- 25.291 -- 0 -- 2
3818 -- 1 -- 242 -- 0 -- 670 -- 15.839 -- 0 -- 2
3819 -- 1 -- 287 -- 0 -- 714 -- 15.107 -- 0 -- 2
3820 -- 1 -- 230 -- 0 -- 670 -- 33.076 -- 0 -- 2
3821 -- 1 -- 286 -- 0 -- 714 -- 9.956 -- 0 -- 2
3822 -- 1 -- 268 -- 0 -- 670 -- 14.996 -- 0 -- 2
3823 -- 1 -- 284 -- 0 -- 714 -- 8.934 -- 0 -- 2
3824 -- 1 -- 281 -- 0 -- 670 -- 22.761 -- 0 -- 2
3825 -- 1 -- 284 -- 0 -- 714 -- 5.225 -- 0 -- 2
3826 -- 1 -- 266 -- 0 -- 670 -- 24.807 -- 0 -- 2
3827 -- 1 -- 285 -- 0 -- 714 -- 10.223 -- 0 -- 2
3828 -- 1 -- 238 -- 0 -- 670 -- 19.935 -- 0 -- 2
3829 -- 1 -- 254 -- 0 -- 670 -- 27.192 -- 0 -- 2
3830 -- 1 -- 288 -- 0 -- 714 -- 4.715 -- 0 -- 2
3831 -- 1 -- 250 -- 0 -- 670 -- 21.182 -- 0 -- 2
3832 -- 1 -- 288 -- 0 -- 714 -- 7.331 -- 0 -- 2
3833 -- 1 -- 247 -- 0 -- 670 -- 24.331 -- 0 -- 2
3834 -- 1 -- 287 -- 0 -- 714 -- 8.695 -- 0 -- 2
3835 -- 1 -- 284 -- 0 -- 670 -- 31.328 -- 0 -- 2
3836 -- 1 -- 277 -- 0 -- 714 -- 8.854 -- 0 -- 2
3837 -- 1 -- 277 -- 0 -- 670 -- 15.083 -- 0 -- 2
3838 -- 1 -- 286 -- 0 -- 714 -- 9.105 -- 0 -- 2
3839 -- 1 -- 283 -- 0 -- 670 -- 24.68 -- 0 -- 2
3840 -- 1 -- 253 -- 0 -- 670 -- 27.23 -- 0 -- 2
3841 -- 1 -- 287 -- 0 -- 714 -- 8.402 -- 0 -- 2
3842 -- 1 -- 249 -- 0 -- 670 -- 11.881 -- 0 -- 2
3843 -- 1 -- 284 -- 0 -- 714 -- 5.236 -- 0 -- 2
3844 -- 1 -- 251 -- 0 -- 670 -- 14.625 -- 0 -- 2
3845 -- 1 -- 285 -- 0 -- 714 -- 8.563 -- 0 -- 2
3846 -- 1 -- 276 -- 0 -- 670 -- 22.005 -- 0 -- 2
3847 -- 1 -- 278 -- 0 -- 714 -- 9.399 -- 0 -- 2
3848 -- 1 -- 240 -- 0 -- 670 -- 20.018 -- 0 -- 2
3849 -- 1 -- 287 -- 0 -- 714 -- 8.515 -- 0 -- 2
3850 -- 1 -- 242 -- 0 -- 670 -- 19.903 -- 0 -- 2
3851 -- 1 -- 254 -- 0 -- 670 -- 12.473 -- 0 -- 2
