,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
#buckets,x,x,x,x,x,1,2,2,3,4,1,2,2,3,4
# cold starts,x,x,x,x,x,10,10,10,10,10,10,10,10,10,10
diagonal?,x,"[0.125, 0.25, 0.5, 1]","[0.25, 0.5, 1]","[0.25, 0.5, 0.75, 1]",x,1,0,1,1,1,1,0,1,1,1
int_frag_mem_t,399574.91700000013,51142.917000000125,97366.91699999987,97366.91699999987,525494.9170000006,8997.592999999986,7208.475999999969,8857.066999999986,7891.971999999977,7655.47399999998,8997.592999999986,7713.778999999993,8350.085,7860.622999999986,7855.526999999998
avg_int_frag_mem_t,205.01534992303752,26.24059363776302,49.95737147254996,49.95737147254996,269.6228409440742,4.616517701385319,3.698551051821431,4.544416110826058,4.0492416623909575,3.9278984094407288,4.616517701385319,3.957813750641351,4.284291944586967,4.033157003591578,4.030542329399691
mem_t_utilization,0.008361169293995885,0.05743799440807251,0.03344467717598609,0.03344467717598609,0.0063704147001864,0.27078838389049154,0.2130181551615543,0.22120752037140567,0.22423761919695895,0.2021342790112588,0.27078838389049154,0.21703701842674805,0.24070719159497722,0.21703532667007064,0.18697512010177308
no_cold_mem_t_util,0,0,0,0,0,0.3149801741936602,0.2391953532612211,0.2496173284682779,0.253499630571801,0.22550172770093446,0.3149801741936602,0.244297025434266,0.2748522012555381,0.24429487267720673,0.2067224982935667
total_disk_t,402944.0,58656.0,100736.0,100736.0,402975.48000001,10622.751999999991,10822.416000000574,10732.618000000495,12948.537000000288,16244.894000000528,10622.751999999991,15028.611999999683,13580.02399999993,16256.809999999785,18973.26800000065
avg_total_disk_t,206.74397126731657,30.095433555669572,51.68599281682914,51.68599281682914,206.76012314007696,5.450360184710103,5.552804515136262,5.506730631093122,6.6436824012315485,8.334989225243985,5.450360184710103,7.710934838378493,6.967688045151324,8.34110312981005,9.734873268343074
no_cold_total_disk_t,0,0,0,0,0,8830.751999999953,9030.416000000358,8940.618000000262,11156.537000000373,14452.894000000637,8830.751999999953,13236.611999999654,11788.023999999796,14464.80999999989,17181.26800000042
wdisk_t,399207.78300000035,54919.782999999996,96999.78300000018,96999.78300000018,399239.2630000011,6886.535000000047,7086.199000000022,6996.401000000022,9212.319999999994,12508.67699999998,6886.535000000047,11292.395,9843.806999999997,12520.593000000044,15237.050999999967
no_cold_wdisk_t,0,0,0,0,0,5112.104999999997,5311.768999999999,5221.970999999997,7437.890000000001,10734.247000000021,5112.104999999997,9517.964999999982,8069.376999999982,10746.163000000017,13462.620999999972
avg_wdisk_t,204.82697947665488,28.178441765007694,49.76900102616736,49.76900102616736,204.8431313494105,3.533368394048254,3.6358127244741008,3.5897388404310013,4.72669061056952,6.417997434581826,3.533368394048254,5.793943047716778,5.0506962544894805,6.424111339148304,7.817881477680845
wfail_alloc_disk_t,0,4144.0,0,0,0,49.314,456.46899999999556,358.91699999999275,2579.993000000003,5873.927000000033,49.314,4546.8600000000615,3048.448000000023,5753.627999999993,8484.432000000032
avg_wfail_alloc_disk_t,0,2.126218573627501,0.0,0.0,0,0.02530220625962032,0.23420677270394846,0.18415443817341856,1.3237521806054402,3.0138158029759023,0.02530220625962032,2.3329194458697082,1.5641087737301298,2.9520923550538702,4.353223191380211
int_frag_disk_t,399207.78300000035,50775.782999999996,96999.78300000018,96999.78300000018,399239.2630000011,6837.221000000045,6629.730000000007,6637.484000000007,6632.326999999993,6634.750000000007,6837.221000000045,6745.534999999996,6795.359000000001,6766.965000000035,6752.619000000022
avg_int_frag_disk_t,204.82697947665488,26.052223191380193,49.76900102616736,49.76900102616736,204.8431313494105,3.5080661877886326,3.4016059517701422,3.4055844022575714,3.4029384299640806,3.4041816316059554,3.5080661877886326,3.4610236018470992,3.4865874807593644,3.4720189840944253,3.4646582863006787
disk_t_utilization,0.009272298383893651,0.06369709833606119,0.03708919353557627,0.03708919353557627,0.009271574042194364,0.3517183682721716,0.34522947556260575,0.34811795220889263,0.28854356287511174,0.22999331359136144,0.3517183682721716,0.2486069239128511,0.27512594970376725,0.22982473191233643,0.19692005615482566
no_cold_disk_t_util,0,0,0,0,0,0.42110196277734624,0.41179132832864074,0.41592728824787684,0.33331552613505855,0.2572942830688755,0.42110196277734624,0.2809364662195861,0.31545974117459197,0.25708232600358394,0.21643612101274223
num_retries,0,182,0,0,1949,56,2614,1832,2956,4563,56,2266,1501,2826,4154
num_retries_bucket,0,182,0,0,0,28,2586,1804,2928,4535,28,2238,1473,2798,4126
num_retries_machine,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28
total_run_time,3.1479999999998816,3.406999999999858,3.1479999999998816,3.1479999999998816,3.1479999999998816,3.2219999999998805,7.39899999999984,6.164999999999776,7.986999999999975,10.649999999999855,3.2219999999998805,6.850999999999898,5.640999999999817,7.828000000000018,10.03699999999981
avg_run_time,0.0016151872755258499,0.0017480759363775566,0.0016151872755258499,0.0016151872755258499,0.0016151872755258499,0.0016531554643406262,0.0037963057978449666,0.003163160595176899,0.004097998973832722,0.005464340687531993,0.0016531554643406262,0.003515135967162595,0.0028943047716776895,0.004016418676244237,0.005149820420728482
