,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
#buckets,x,x,x,x,x,1,2,2,3,4,1,2,2,3,4
# cold starts,x,x,x,x,x,10,10,10,10,10,10,10,10,10,10
diagonal?,x,"[0.125, 0.25, 0.5, 1]","[0.25, 0.5, 1]","[0.25, 0.5, 0.75, 1]",x,1,0,1,1,1,1,0,1,1,1
mem_t_utilization,0.153683709042021,0.33515749011318696,0.4607630061867266,0.4607630061867266,0.11709234974630167,0.5762013104764279,0.6690363821779095,0.6690363821779095,0.5453785857937626,0.4508550046857629,0.5762013104764279,0.5788121445731604,0.5788121445731604,0.5368914582961823,0.3989988419469205
no_cold_mem_t_util,0,0,0,0,0,0.5842030537736487,0.6804227617960887,0.6804227617960887,0.5523874888764735,0.45522319754117324,0.5842030537736487,0.5869009754143357,0.5869009754143357,0.5436383889038897,0.4021756530666214
total_disk_t,127936000000.0,58664000000.0,42672000000.0,42672000000.0,127945995000.0,4938000000.0,6268000000.0,6268000000.0,8936000000.0,10882000000.0,4938000000.0,6994000000.0,6994000000.0,9016000000.0,11070000000.0
avg_total_disk_t,64000000.0,29346673.336668335,21346673.336668335,21346673.336668335,64005000.0,2470235.117558779,3135567.783891946,3135567.783891946,4470235.117558779,5443721.860930465,2470235.117558779,3498749.374687344,3498749.374687344,4510255.127563782,5537768.884442221
no_cold_total_disk_t,0,0,0,0,0,4298000000.0,5628000000.0,5628000000.0,8296000000.0,10242000000.0,4298000000.0,6354000000.0,6354000000.0,8376000000.0,10430000000.0
wdisk_t,123938000000.0,54666000000.0,38674000000.0,38674000000.0,123947995000.0,940000000.0,2270000000.0,2270000000.0,4938000000.0,6884000000.0,940000000.0,2996000000.0,2996000000.0,5018000000.0,7072000000.0
no_cold_wdisk_t,0,0,0,0,0,320000000.0,1650000000.0,1650000000.0,4318000000.0,6264000000.0,320000000.0,2376000000.0,2376000000.0,4398000000.0,6452000000.0
avg_wdisk_t,62000000.0,27346673.336668335,19346673.336668335,19346673.336668335,62005000.0,470235.11755877937,1135567.783891946,1135567.783891946,2470235.117558779,3443721.860930465,470235.11755877937,1498749.3746873436,1498749.3746873436,2510255.127563782,3537768.884442221
wfail_alloc_disk_t,0,21336000000.0,5344000000.0,5344000000.0,0,10000000.0,1340000000.0,1340000000.0,4008000000.0,5954000000.0,10000000.0,2066000000.0,2066000000.0,4088000000.0,6142000000.0
avg_wfail_alloc_disk_t,0,10673336.668334167,2673336.668334167,2673336.668334167,0,5002.501250625312,670335.1675837919,670335.1675837919,2005002.5012506254,2978489.244622311,5002.501250625312,1033516.7583791896,1033516.7583791896,2045022.5112556277,3072536.268134067
int_frag_disk_t,123938000000.0,33330000000.0,33330000000.0,33330000000.0,123947995000.0,930000000.0,930000000.0,930000000.0,930000000.0,930000000.0,930000000.0,930000000.0,930000000.0,930000000.0,930000000.0
avg_int_frag_disk_t,62000000.0,16673336.668334167,16673336.668334167,16673336.668334167,62005000.0,465232.6163081541,465232.6163081541,465232.6163081541,465232.6163081541,465232.6163081541,465232.6163081541,465232.6163081541,465232.6163081541,465232.6163081541,465232.6163081541
disk_t_utilization,0.03125,0.0681508250375017,0.09369141357330335,0.09369141357330335,0.031247558784469942,0.8096395301741596,0.6378430121250798,0.6378430121250798,0.4474037600716204,0.36739569931997795,0.8096395301741596,0.5716328281384043,0.5716328281384043,0.4434338952972493,0.36115627822944896
no_cold_disk_t_util,0,0,0,0,0,0.9255467659376454,0.7068230277185501,0.7068230277185501,0.4795081967213115,0.3884007029876977,0.9255467659376454,0.6260623229461757,0.6260623229461757,0.47492836676217765,0.38139980824544584
num_retries,0,2333,334,334,1999,10,675,675,2009,2982,10,1038,1038,2049,3076
num_retries_bucket,0,2333,334,334,0,5,670,670,2004,2977,5,1033,1033,2044,3071
num_retries_machine,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5
total_run_time,999500.0,2166000.0,1166500.0,1166500.0,999500.0,1004500.0,1337000.0,1337000.0,2004000.0,2490500.0,1004500.0,1518500.0,1518500.0,2024000.0,2537500.0
avg_run_time,500.0,1083.5417708854427,583.5417708854427,583.5417708854427,500.0,502.50125062531265,668.8344172086043,668.8344172086043,1002.5012506253127,1245.8729364682342,502.50125062531265,759.6298149074537,759.6298149074537,1012.5062531265633,1269.384692346173
